isoform_id	ES	ES_genomic_start	ES_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000381441	1	51874721	51875328	ENSG00000109184	DCUN1D4	51843583,51844853,51846020,51848198,51850364,51850733,51850735,51851276,51851407,51852000,51852722,51853614,51854559,51856746,51857656,51858189,51862240,51862873,51862906,51863297,51865463,51865600,51865602,51866709,51867165,51868986,51873570,51875766,51878902,51879475,51881827,51881855,51883746,51886527,51890093,51890929,51892674,51899634,51900308,51900350,51902585,51911109,51912805,51914210,51916287
ENST00000507079	2	102503375;102582573	102503490;102582634	ENSG00000109320	NFKB1	102502561,102502570,102507390,102510543,102512493,102512999,102514929,102518867,102522546,102523333,102524785,102524787,102525433,102526461,102528047,102528793,102531678,102533049,102534246,102536652,102537597,102540917,102540953,102542185,102544452,102551898,102551954,102554698,102555791,102556336,102559619,102559807,102561337,102562148,102562429,102563364,102563585,102565313,102565315,102567054,102570302,102570526,102570528,102572026,102572250,102573176,102575127,102576734,102579732,102583392,102584001,102584078,102585541,102587634,102588614,102596577,102597677,102598854,102600018,102601080,102607573,102609480,102610182,102611239,102613093,102614130
ENST00000226574	1	102582573	102582634	ENSG00000109320	NFKB1	102502561,102502570,102507390,102510543,102512493,102512999,102514929,102518867,102522546,102523333,102524785,102524787,102525433,102526461,102528047,102528793,102531678,102533049,102534246,102536652,102537597,102540917,102540953,102542185,102544452,102551898,102551954,102554698,102555791,102556336,102559619,102559807,102561337,102562148,102562429,102563364,102563585,102565313,102565315,102567054,102570302,102570526,102570528,102572026,102572250,102573176,102575127,102576734,102579732,102583392,102584001,102584078,102585541,102587634,102588614,102596577,102597677,102598854,102600018,102601080,102607573,102609480,102610182,102611239,102613093,102614130
ENST00000646727	3	102633251;102690880;102753691	102633473;102690957;102753995	ENSG00000109323	MANBA	102630951,102633007,102634492,102634696,102636496,102638519,102642201,102643372,102644108,102644514,102647392,102648765,102648797,102649486,102652371,102653217,102655200,102655597,102655974,102656725,102659144,102661649,102662408,102663066,102665831,102666201,102666203,102667140,102667568,102668114,102669483,102672755,102672775,102674471,102675159,102675839,102676901,102680698,102684420,102686227,102686918,102687933,102688276,102690208,102697308,102697823,102701256,102703517,102704874,102705576,102705730,102705921,102706545,102707825,102710843,102711960,102712150,102718009,102719675,102721192,102723432,102732052,102734191,102734193,102735111,102735247,102735448,102735450,102735452,102736373,102736722,102746291,102746293,102748143,102748285,102749824,102751686,102752953,102753472,102756166,102759634
ENST00000506773	1	86326329	86327721	ENSG00000109339	MAPK10	85991041,85991818,85992729,85992731,85994069,85997800,85999527,86002201,86009788,86010141,86010453,86012404,86012833,86012851,86012935,86014651,86020399,86022293,86023152,86023304,86027081,86029492,86029594,86029596,86032676,86033442,86034933,86034955,86034957,86038418,86039981,86042008,86042368,86043324,86043685,86044418,86045652,86045654,86050697,86053031,86059163,86060958,86063789,86064699,86064743,86065049,86065583,86069451,86070857,86077827,86078410,86078725,86078727,86085043,86085932,86086061,86086483,86086568,86090525,86093905,86094438,86094440,86096034,86096589,86099546,86102180,86102665,86105788,86109349,86109477,86109697,86109699,86111049,86115305,86115349,86116541,86120019,86121134,86123074,86126000,86126149,86126466,86128814,86134017,86134019,86134832,86140225,86140798,86144158,86144708,86154943,86157326,86157518,86159621,86159792,86161774,86172266,86174163,86174323,86174325,86174383,86174507,86176104,86176899,86182832,86182834,86183381,86183605,86186861,86186896,86191653,86194506,86195485,86195619,86195811,86195925,86197565,86199816,86201089,86203275,86204798,86206511,86209409,86210588,86210832,86215207,86219098,86222559,86222902,86225067,86225937,86227966,86229642,86229730,86232946,86234169,86234932,86237321,86240735,86241361,86241554,86247050,86249157,86250941,86251641,86256244,86258551,86261886,86262240,86264427,86265891,86266430,86266432,86267111,86268609,86270828,86270830,86272838,86272840,86272842,86272965,86274632,86274687,86276657,86282295,86282933,86282935,86284817,86287613,86291140,86294006,86300403,86300669,86301072,86304229,86307392,86309354,86311071,86314732,86316242,86316244,86316530,86316777,86317288,86319408,86321277,86325563,86325908,86326322,86326943,86328543,86330098,86334829,86337697,86339219,86339239,86348261,86348275,86348378,86352393,86352395,86352561,86354319,86356173,86356916,86357012,86361135,86361408,86366088,86370674,86371646,86373947,86374909,86374919,86375583,86379080,86379307,86380695,86381054,86381228,86381230,86383883,86385905,86386006,86388193,86388808,86391230,86391411,86391413,86391425,86391809,86393849,86394137,86395479,86397971,86398503,86399643,86400073,86401055,86404318,86408142,86408632,86412708,86413704,86416197,86417392,86418718,86418720,86421146,86423047,86424639,86424641,86426354,86426646,86428288,86428434,86428436,86432644,86434130,86434219,86438301,86438400,86438708,86438786,86441180,86441188,86443874,86445111,86445451,86447013,86448952,86448954,86449611,86449613,86450853,86450855,86452169,86452377,86453499,86461997,86462807,86466325,86468722,86470753,86474069,86481499,86482222,86482752,86486324,86490496,86491093,86491095,86494123,86497346,86498925,86499374,86501651,86501663,86501675,86501677,86502019,86503205,86505253,86505464,86507833,86508578,86508913,86509908,86510560,86510594,86511336,86522782,86524165,86527702,86530366,86530991,86534187,86536395,86537444,86540139,86540217,86542839,86542995,86545839,86546714,86550086,86551679,86555622,86561127,86563152,86563976,86564576,86564650,86566937,86567365,86570242,86572106,86574371,86574965,86579408,86580759,86584052,86584054,86584056,86587070,86590989
ENST00000638225	4	86023931;86089206;86326329;86357638	86025572;86089277;86327721;86357695	ENSG00000109339	MAPK10	85991041,85991818,85992729,85992731,85994069,85997800,85999527,86002201,86009788,86010141,86010453,86012404,86012833,86012851,86012935,86014651,86020399,86022293,86023152,86023304,86027081,86029492,86029594,86029596,86032676,86033442,86034933,86034955,86034957,86038418,86039981,86042008,86042368,86043324,86043685,86044418,86045652,86045654,86050697,86053031,86059163,86060958,86063789,86064699,86064743,86065049,86065583,86069451,86070857,86077827,86078410,86078725,86078727,86085043,86085932,86086061,86086483,86086568,86090525,86093905,86094438,86094440,86096034,86096589,86099546,86102180,86102665,86105788,86109349,86109477,86109697,86109699,86111049,86115305,86115349,86116541,86120019,86121134,86123074,86126000,86126149,86126466,86128814,86134017,86134019,86134832,86140225,86140798,86144158,86144708,86154943,86157326,86157518,86159621,86159792,86161774,86172266,86174163,86174323,86174325,86174383,86174507,86176104,86176899,86182832,86182834,86183381,86183605,86186861,86186896,86191653,86194506,86195485,86195619,86195811,86195925,86197565,86199816,86201089,86203275,86204798,86206511,86209409,86210588,86210832,86215207,86219098,86222559,86222902,86225067,86225937,86227966,86229642,86229730,86232946,86234169,86234932,86237321,86240735,86241361,86241554,86247050,86249157,86250941,86251641,86256244,86258551,86261886,86262240,86264427,86265891,86266430,86266432,86267111,86268609,86270828,86270830,86272838,86272840,86272842,86272965,86274632,86274687,86276657,86282295,86282933,86282935,86284817,86287613,86291140,86294006,86300403,86300669,86301072,86304229,86307392,86309354,86311071,86314732,86316242,86316244,86316530,86316777,86317288,86319408,86321277,86325563,86325908,86326322,86326943,86328543,86330098,86334829,86337697,86339219,86339239,86348261,86348275,86348378,86352393,86352395,86352561,86354319,86356173,86356916,86357012,86361135,86361408,86366088,86370674,86371646,86373947,86374909,86374919,86375583,86379080,86379307,86380695,86381054,86381228,86381230,86383883,86385905,86386006,86388193,86388808,86391230,86391411,86391413,86391425,86391809,86393849,86394137,86395479,86397971,86398503,86399643,86400073,86401055,86404318,86408142,86408632,86412708,86413704,86416197,86417392,86418718,86418720,86421146,86423047,86424639,86424641,86426354,86426646,86428288,86428434,86428436,86432644,86434130,86434219,86438301,86438400,86438708,86438786,86441180,86441188,86443874,86445111,86445451,86447013,86448952,86448954,86449611,86449613,86450853,86450855,86452169,86452377,86453499,86461997,86462807,86466325,86468722,86470753,86474069,86481499,86482222,86482752,86486324,86490496,86491093,86491095,86494123,86497346,86498925,86499374,86501651,86501663,86501675,86501677,86502019,86503205,86505253,86505464,86507833,86508578,86508913,86509908,86510560,86510594,86511336,86522782,86524165,86527702,86530366,86530991,86534187,86536395,86537444,86540139,86540217,86542839,86542995,86545839,86546714,86550086,86551679,86555622,86561127,86563152,86563976,86564576,86564650,86566937,86567365,86570242,86572106,86574371,86574965,86579408,86580759,86584052,86584054,86584056,86587070,86590989
ENST00000641051	4	86023931;86089206;86326329;86457944	86025572;86089277;86327721;86457985	ENSG00000109339	MAPK10	85991041,85991818,85992729,85992731,85994069,85997800,85999527,86002201,86009788,86010141,86010453,86012404,86012833,86012851,86012935,86014651,86020399,86022293,86023152,86023304,86027081,86029492,86029594,86029596,86032676,86033442,86034933,86034955,86034957,86038418,86039981,86042008,86042368,86043324,86043685,86044418,86045652,86045654,86050697,86053031,86059163,86060958,86063789,86064699,86064743,86065049,86065583,86069451,86070857,86077827,86078410,86078725,86078727,86085043,86085932,86086061,86086483,86086568,86090525,86093905,86094438,86094440,86096034,86096589,86099546,86102180,86102665,86105788,86109349,86109477,86109697,86109699,86111049,86115305,86115349,86116541,86120019,86121134,86123074,86126000,86126149,86126466,86128814,86134017,86134019,86134832,86140225,86140798,86144158,86144708,86154943,86157326,86157518,86159621,86159792,86161774,86172266,86174163,86174323,86174325,86174383,86174507,86176104,86176899,86182832,86182834,86183381,86183605,86186861,86186896,86191653,86194506,86195485,86195619,86195811,86195925,86197565,86199816,86201089,86203275,86204798,86206511,86209409,86210588,86210832,86215207,86219098,86222559,86222902,86225067,86225937,86227966,86229642,86229730,86232946,86234169,86234932,86237321,86240735,86241361,86241554,86247050,86249157,86250941,86251641,86256244,86258551,86261886,86262240,86264427,86265891,86266430,86266432,86267111,86268609,86270828,86270830,86272838,86272840,86272842,86272965,86274632,86274687,86276657,86282295,86282933,86282935,86284817,86287613,86291140,86294006,86300403,86300669,86301072,86304229,86307392,86309354,86311071,86314732,86316242,86316244,86316530,86316777,86317288,86319408,86321277,86325563,86325908,86326322,86326943,86328543,86330098,86334829,86337697,86339219,86339239,86348261,86348275,86348378,86352393,86352395,86352561,86354319,86356173,86356916,86357012,86361135,86361408,86366088,86370674,86371646,86373947,86374909,86374919,86375583,86379080,86379307,86380695,86381054,86381228,86381230,86383883,86385905,86386006,86388193,86388808,86391230,86391411,86391413,86391425,86391809,86393849,86394137,86395479,86397971,86398503,86399643,86400073,86401055,86404318,86408142,86408632,86412708,86413704,86416197,86417392,86418718,86418720,86421146,86423047,86424639,86424641,86426354,86426646,86428288,86428434,86428436,86432644,86434130,86434219,86438301,86438400,86438708,86438786,86441180,86441188,86443874,86445111,86445451,86447013,86448952,86448954,86449611,86449613,86450853,86450855,86452169,86452377,86453499,86461997,86462807,86466325,86468722,86470753,86474069,86481499,86482222,86482752,86486324,86490496,86491093,86491095,86494123,86497346,86498925,86499374,86501651,86501663,86501675,86501677,86502019,86503205,86505253,86505464,86507833,86508578,86508913,86509908,86510560,86510594,86511336,86522782,86524165,86527702,86530366,86530991,86534187,86536395,86537444,86540139,86540217,86542839,86542995,86545839,86546714,86550086,86551679,86555622,86561127,86563152,86563976,86564576,86564650,86566937,86567365,86570242,86572106,86574371,86574965,86579408,86580759,86584052,86584054,86584056,86587070,86590989
ENST00000539387	1	139300602	139301210	ENSG00000109390	NDUFC1	139267135,139267985,139268373,139284482,139284484,139284503,139291169,139291262,139296985,139297745,139297747,139297938,139298307,139299457
ENST00000394631	1	109815762	109816005	ENSG00000109534	GAR1	109819587,109821756,109822801,109824476,109824573
ENST00000507875	1	169717792	169717867	ENSG00000109572	CLCN3	169612841,169614233,169614990,169615280,169616452,169621497,169623590,169623758,169628149,169628151,169628842,169628844,169629892,169634001,169634041,169635209,169638958,169639523,169646177,169649613,169651283,169651494,169652603,169660491,169660688,169661167,169661322,169667611,169669001,169669003,169669562,169671139,169671363,169673167,169682630,169688483,169691640,169695406,169695498,169699091,169701948,169702036,169704174,169705550,169705552,169705901,169705903,169706183,169706185,169713618,169718784,169719662,169720726,169721028,169723517
ENST00000296555	1	152352470	152352826	ENSG00000109670	FBXW7	152321570,152323957,152324548,152326445,152333922,152335053,152336785,152337606,152339584,152341828,152341830,152345045,152345047,152347914,152350061,152351619,152352736,152357778,152362095,152364876,152365559,152365561,152366818,152368408,152368410,152368412,152368977,152372236,152373815,152373915,152376858,152378563,152378874,152379027,152381863,152384380,152384382,152385432,152388387,152389613,152390539,152392163,152395035,152396662,152400231,152401220,152404168,152404640,152412064,152413359,152413571,152413838,152413840,152413842,152413844,152415585,152417258,152421691,152424273,152425245,152435030,152438829,152443130,152450182,152450505,152456901,152460859,152461153,152462304,152462306,152462436,152464507,152470336,152475802,152480349,152482628,152483766,152484057,152486615,152487003,152493656,152493658,152494429,152495117,152495850,152496045,152499231,152499399,152500913,152501072,152501141,152507109,152511210,152511334,152512575,152512577,152516370,152516372,152517387,152518619,152519811,152519813,152524125,152524939,152525768,152526786,152527106,152527405,152527446,152528118,152528409,152528643,152528883,152529788,152531026
