ensembl_transcript_id	TXNAME	H9-FT_1	transcript_length
ENST00000459861	ENST00000459861.6	3.67099	867
ENST00000459873	ENST00000459873.1	0.10494	534
ENST00000459903	ENST00000459903.5	0.124	572
ENST00000459904	ENST00000459904.2	0.00066	919
ENST00000459909	ENST00000459909.1	0.09285	618
ENST00000459911	ENST00000459911.5	0.39159	541
ENST00000459945	ENST00000459945.1	2.0407	689
ENST00000459959	ENST00000459959.1	0.49654	721
ENST00000459964	ENST00000459964.1	0.14526	459
ENST00000459967	ENST00000459967.6	0.12277	579
ENST00000459971	ENST00000459971.1	0.12076	621
ENST00000459980	ENST00000459980.1	0.12076	809
ENST00000460013	ENST00000460013.1	0.24172	775
ENST00000460026	ENST00000460026.6	3.67606	645
ENST00000460030	ENST00000460030.1	1.20425	745
ENST00000460032	ENST00000460032.1	0.12466	453
ENST00000460040	ENST00000460040.1	0.24151	448
ENST00000460046	ENST00000460046.2	0.13843	720
ENST00000460048	ENST00000460048.1	0.12076	736
ENST00000460065	ENST00000460065.2	0.12076	418
ENST00000460075	ENST00000460075.1	0.24151	813
ENST00000460083	ENST00000460083.1	0.12076	439
ENST00000460085	ENST00000460085.1	0.99757	558
ENST00000460088	ENST00000460088.5	1.41471	420
ENST00000460093	ENST00000460093.1	0.12076	345
ENST00000460096	ENST00000460096.1	0.36227	629
ENST00000460126	ENST00000460126.5	1.44907	392
ENST00000460142	ENST00000460142.6	7.66355	526
ENST00000460157	ENST00000460157.5	1.11673	554
ENST00000460188	ENST00000460188.5	0.15011	622
ENST00000460216	ENST00000460216.5	0.4602	749
ENST00000460254	ENST00000460254.1	1.32831	434
ENST00000460299	ENST00000460299.1	0.37365	448
ENST00000460335	ENST00000460335.1	1.12472	559
ENST00000460339	ENST00000460339.1	0.12076	589
ENST00000460373	ENST00000460373.1	1.03271	479
ENST00000460386	ENST00000460386.1	0.24763	605
ENST00000460401	ENST00000460401.1	0.12076	397
ENST00000460404	ENST00000460404.5	0.85753	942
ENST00000460410	ENST00000460410.5	0.15753	947
ENST00000460416	ENST00000460416.2	0.25088	518
ENST00000460421	ENST00000460421.3	2.29436	290
ENST00000460424	ENST00000460424.5	0.38147	538
ENST00000460442	ENST00000460442.5	0.24151	572
ENST00000460444	ENST00000460444.5	0.06038	540
ENST00000460447	ENST00000460447.1	0.24151	654
ENST00000460459	ENST00000460459.5	0.12076	419
ENST00000460474	ENST00000460474.5	0.49254	749
ENST00000460475	ENST00000460475.1	0.12076	746
ENST00000460483	ENST00000460483.5	0.1349	753
ENST00000460488	ENST00000460488.5	0.12695	748
ENST00000460502	ENST00000460502.1	0.13521	549
ENST00000460513	ENST00000460513.5	0.64558	641
ENST00000460544	ENST00000460544.5	0.12442	744
ENST00000460550	ENST00000460550.5	1.8962	967
ENST00000460565	ENST00000460565.2	0.12076	293
ENST00000460569	ENST00000460569.1	2.24763	640
ENST00000460577	ENST00000460577.5	0.03359	600
ENST00000460583	ENST00000460583.1	0.75867	905
ENST00000460594	ENST00000460594.5	0.27113	581
ENST00000460654	ENST00000460654.5	0.12478	830
ENST00000460667	ENST00000460667.5	0.20958	782
ENST00000460675	ENST00000460675.5	0.39437	463
ENST00000460720	ENST00000460720.5	0.49867	582
ENST00000460721	ENST00000460721.1	0.92428	784
ENST00000460729	ENST00000460729.1	0.16195	499
ENST00000460731	ENST00000460731.5	0.54542	582
ENST00000460733	ENST00000460733.5	0.12076	554
ENST00000460740	ENST00000460740.1	0.24151	811
ENST00000460757	ENST00000460757.1	0.24527	431
ENST00000460759	ENST00000460759.1	0.48843	565
ENST00000460762	ENST00000460762.1	0.60378	459
ENST00000460794	ENST00000460794.1	0.06038	568
ENST00000460807	ENST00000460807.2	0.18191	894
ENST00000460810	ENST00000460810.1	0.12076	573
ENST00000460816	ENST00000460816.5	0.1486	827
ENST00000460840	ENST00000460840.5	0.71826	476
ENST00000460844	ENST00000460844.6	0.12076	360
ENST00000460846	ENST00000460846.1	13.76049	535
ENST00000460866	ENST00000460866.1	0.12076	323
ENST00000460873	ENST00000460873.5	0.64544	569
ENST00000460903	ENST00000460903.2	0.49361	605
ENST00000460910	ENST00000460910.5	0.1222	282
ENST00000460922	ENST00000460922.2	0.31214	729
ENST00000460928	ENST00000460928.1	0.12386	869
ENST00000460937	ENST00000460937.5	0.00041	570
ENST00000460947	ENST00000460947.1	2.83133	621
ENST00000460966	ENST00000460966.1	0.18567	873
ENST00000460967	ENST00000460967.1	1.31456	248
ENST00000460973	ENST00000460973.5	0.13121	785
ENST00000460983	ENST00000460983.1	2.06965	597
ENST00000460985	ENST00000460985.1	0.1389	357
ENST00000461005	ENST00000461005.1	1.56982	181
ENST00000461011	ENST00000461011.6	0.27009	559
ENST00000461014	ENST00000461014.1	0.72453	752
ENST00000461026	ENST00000461026.1	0.12076	471
ENST00000461047	ENST00000461047.2	0.62871	545
ENST00000461054	ENST00000461054.1	0.86487	577
ENST00000461069	ENST00000461069.6	5.43705	923
ENST00000461070	ENST00000461070.1	0.36227	984
ENST00000461072	ENST00000461072.5	0.26209	822
ENST00000461114	ENST00000461114.1	0.36227	973
ENST00000461125	ENST00000461125.1	0.48302	457
ENST00000461129	ENST00000461129.5	0.12288	758
ENST00000461131	ENST00000461131.2	0.96605	724
ENST00000461151	ENST00000461151.5	0.49838	507
ENST00000461199	ENST00000461199.6	0.12076	803
ENST00000461204	ENST00000461204.1	0.13888	712
ENST00000461205	ENST00000461205.5	0.122	571
ENST00000461239	ENST00000461239.2	28.73984	617
ENST00000461263	ENST00000461263.2	1.0868	648
ENST00000461273	ENST00000461273.1	12.55859	132
ENST00000461298	ENST00000461298.1	0.12076	805
ENST00000461310	ENST00000461310.5	0.17245	648
ENST00000461311	ENST00000461311.1	3.78287	431
ENST00000461321	ENST00000461321.1	0.24151	601
ENST00000461322	ENST00000461322.1	0.14168	381
ENST00000461329	ENST00000461329.5	0.15531	805
ENST00000461338	ENST00000461338.5	0.12076	674
ENST00000461349	ENST00000461349.5	0.37787	783
ENST00000461359	ENST00000461359.5	0.12076	763
ENST00000461364	ENST00000461364.1	0.12147	601
ENST00000461365	ENST00000461365.1	0.12172	542
ENST00000461370	ENST00000461370.1	3.86418	388
ENST00000461379	ENST00000461379.5	0.36531	582
ENST00000461392	ENST00000461392.1	0.12076	425
ENST00000461405	ENST00000461405.1	0.12076	550
ENST00000461411	ENST00000461411.1	0.12076	973
ENST00000461414	ENST00000461414.2	0.02415	661
ENST00000461434	ENST00000461434.1	0.12316	801
ENST00000461440	ENST00000461440.5	1.14866	873
ENST00000461447	ENST00000461447.1	0.12076	689
ENST00000461449	ENST00000461449.5	0.13453	611
ENST00000461454	ENST00000461454.1	3.53662	804
ENST00000461457	ENST00000461457.1	0.12076	559
ENST00000461490	ENST00000461490.1	0.12335	549
ENST00000461494	ENST00000461494.5	0.14896	934
ENST00000461504	ENST00000461504.5	0.1025	835
ENST00000461514	ENST00000461514.6	0.12076	913
ENST00000461521	ENST00000461521.1	0.84529	749
ENST00000461527	ENST00000461527.7	0.05493	918
ENST00000461544	ENST00000461544.2	0.01771	562
ENST00000461548	ENST00000461548.1	0.12076	823
ENST00000461556	ENST00000461556.1	0.0573	638
ENST00000461557	ENST00000461557.2	0.12204	741
ENST00000461580	ENST00000461580.5	0.04025	826
ENST00000461589	ENST00000461589.1	0.12076	605
ENST00000461602	ENST00000461602.5	0.06451	880
ENST00000461608	ENST00000461608.2	0.35846	954
ENST00000461614	ENST00000461614.1	0.59692	875
ENST00000461625	ENST00000461625.1	0.14001	378
ENST00000461644	ENST00000461644.5	0.18113	567
ENST00000461650	ENST00000461650.1	0.24709	619
ENST00000461659	ENST00000461659.1	0.48302	355
ENST00000461673	ENST00000461673.1	0.60378	458
ENST00000461684	ENST00000461684.5	0.0109	677
ENST00000461688	ENST00000461688.5	6.76232	870
ENST00000461690	ENST00000461690.5	7.80369	681
ENST00000461706	ENST00000461706.1	0.00566	427
ENST00000461718	ENST00000461718.5	3.0933	399
ENST00000461722	ENST00000461722.1	0.48597	718
ENST00000461765	ENST00000461765.5	0.42205	677
ENST00000461813	ENST00000461813.5	0.13633	587
ENST00000461818	ENST00000461818.5	0.12854	909
ENST00000461838	ENST00000461838.5	3.19684	947
ENST00000461842	ENST00000461842.1	0.24151	609
ENST00000461853	ENST00000461853.3	1.20756	292
ENST00000461866	ENST00000461866.1	0.12076	593
ENST00000461878	ENST00000461878.5	0.62317	621
ENST00000461886	ENST00000461886.1	0.14297	624
ENST00000461910	ENST00000461910.1	0.15023	447
ENST00000461918	ENST00000461918.2	0.60378	553
ENST00000461921	ENST00000461921.5	0.12252	589
ENST00000461957	ENST00000461957.5	0.25439	509
ENST00000461960	ENST00000461960.5	0.13271	649
ENST00000461967	ENST00000461967.1	0.15984	767
ENST00000461968	ENST00000461968.5	0.75766	747
ENST00000461986	ENST00000461986.5	0.12546	954
ENST00000461991	ENST00000461991.3	0.14472	846
ENST00000462002	ENST00000462002.5	0.24445	716
ENST00000462034	ENST00000462034.1	0.37659	304
ENST00000462043	ENST00000462043.6	0.12076	585
ENST00000462046	ENST00000462046.1	0.12996	794
ENST00000462062	ENST00000462062.5	0.94404	460
ENST00000462075	ENST00000462075.1	0.12076	567
ENST00000462088	ENST00000462088.1	0.12814	873
ENST00000462110	ENST00000462110.1	1.15806	584
ENST00000462115	ENST00000462115.1	0.12076	668
ENST00000462118	ENST00000462118.1	0.12217	776
ENST00000462147	ENST00000462147.5	0.12332	576
ENST00000462183	ENST00000462183.1	0.14669	583
ENST00000462190	ENST00000462190.1	0.24151	745
ENST00000462192	ENST00000462192.1	0.12767	637
ENST00000462202	ENST00000462202.3	0.12297	883
ENST00000462214	ENST00000462214.5	0.24151	587
ENST00000462230	ENST00000462230.5	0.13588	794
ENST00000462265	ENST00000462265.5	0.12076	795
ENST00000462276	ENST00000462276.1	0.36856	485
ENST00000462285	ENST00000462285.5	0.54227	657
ENST00000462291	ENST00000462291.1	0.12076	880
ENST00000462298	ENST00000462298.3	0.12076	262
ENST00000462302	ENST00000462302.5	1.13815	542
ENST00000462306	ENST00000462306.5	0.19809	963
ENST00000462322	ENST00000462322.3	3.13965	969
ENST00000462326	ENST00000462326.5	0.14381	536
ENST00000462352	ENST00000462352.5	13.98718	625
ENST00000462361	ENST00000462361.1	0.16114	712
ENST00000462378	ENST00000462378.1	0.36227	593
ENST00000462391	ENST00000462391.5	0.25179	481
ENST00000462430	ENST00000462430.5	10.68546	681
ENST00000462431	ENST00000462431.1	0.12076	988
ENST00000462436	ENST00000462436.1	0.1229	698
ENST00000462445	ENST00000462445.1	0.06038	802
ENST00000462457	ENST00000462457.1	0.07019	881
ENST00000462462	ENST00000462462.1	0.12918	584
ENST00000462482	ENST00000462482.1	0.26189	750
ENST00000462525	ENST00000462525.1	0.35379	776
ENST00000462534	ENST00000462534.5	9.14533	662
ENST00000462566	ENST00000462566.1	4.83023	430
ENST00000462569	ENST00000462569.5	1.52614	762
ENST00000462576	ENST00000462576.5	8.27367	907
ENST00000462578	ENST00000462578.1	0.06038	609
ENST00000462601	ENST00000462601.5	0.12556	884
ENST00000462609	ENST00000462609.2	0.84529	633
ENST00000462610	ENST00000462610.1	0.90567	525
ENST00000462623	ENST00000462623.1	0.24151	405
ENST00000462648	ENST00000462648.6	0.28003	773
ENST00000462655	ENST00000462655.1	0.12076	803
ENST00000462659	ENST00000462659.1	1.8868	746
ENST00000462685	ENST00000462685.1	0.24151	715
ENST00000462692	ENST00000462692.1	0.12512	857
ENST00000462696	ENST00000462696.1	0.25371	580
ENST00000462721	ENST00000462721.5	0.16906	970
ENST00000462737	ENST00000462737.1	0.12621	469
ENST00000462743	ENST00000462743.1	0.12076	431
ENST00000462746	ENST00000462746.6	0.85038	480
ENST00000462751	ENST00000462751.1	0.12076	615
ENST00000462776	ENST00000462776.2	0.40082	479
ENST00000462790	ENST00000462790.8	0.88939	992
ENST00000462816	ENST00000462816.5	0.01363	854
ENST00000462817	ENST00000462817.5	0.24151	566
ENST00000462827	ENST00000462827.2	0.12373	664
ENST00000462828	ENST00000462828.1	0.14009	665
ENST00000462840	ENST00000462840.2	0.12076	709
ENST00000462844	ENST00000462844.5	0.15732	599
ENST00000462847	ENST00000462847.1	5.79627	434
ENST00000462849	ENST00000462849.1	0.4047	682
ENST00000462874	ENST00000462874.1	0.12076	279
ENST00000462877	ENST00000462877.5	0.12076	491
ENST00000462878	ENST00000462878.1	0.12076	892
ENST00000462880	ENST00000462880.1	2.90277	922
ENST00000462881	ENST00000462881.1	0.14048	551
ENST00000462885	ENST00000462885.1	2.53587	528
ENST00000462897	ENST00000462897.2	0.36227	982
ENST00000462921	ENST00000462921.3	0.12076	277
ENST00000462941	ENST00000462941.1	0.13398	738
ENST00000462952	ENST00000462952.1	0.37503	591
ENST00000462960	ENST00000462960.3	1.69058	291
ENST00000463003	ENST00000463003.2	0.74078	768
ENST00000463035	ENST00000463035.3	0.12076	293
ENST00000463050	ENST00000463050.5	0.13235	845
ENST00000463053	ENST00000463053.1	0.25383	886
ENST00000463057	ENST00000463057.1	0.12076	704
ENST00000463079	ENST00000463079.1	0.12221	650
ENST00000463089	ENST00000463089.6	0.15939	907
ENST00000463097	ENST00000463097.1	0.12246	288
ENST00000463098	ENST00000463098.5	0.30822	869
ENST00000463100	ENST00000463100.5	4.16351	502
ENST00000463102	ENST00000463102.5	0.55344	599
ENST00000463109	ENST00000463109.2	0.24662	723
ENST00000463114	ENST00000463114.5	0.42133	837
ENST00000463116	ENST00000463116.1	0.1307	735
ENST00000463125	ENST00000463125.1	0.12076	835
ENST00000463131	ENST00000463131.5	0.12306	674
ENST00000463132	ENST00000463132.5	0.04431	610
ENST00000463156	ENST00000463156.1	0.35303	395
ENST00000463166	ENST00000463166.5	4.10321	587
ENST00000463167	ENST00000463167.1	0.84529	451
ENST00000463171	ENST00000463171.5	6.27929	754
ENST00000463210	ENST00000463210.6	0.13879	405
ENST00000463214	ENST00000463214.5	1.63805	591
ENST00000463215	ENST00000463215.1	0.41348	627
ENST00000463256	ENST00000463256.5	0.12076	831
ENST00000463259	ENST00000463259.3	0.12076	278
ENST00000463266	ENST00000463266.1	0.12076	481
ENST00000463284	ENST00000463284.2	1.52506	731
ENST00000463295	ENST00000463295.1	0.16618	607
ENST00000463304	ENST00000463304.1	0.63574	475
ENST00000463321	ENST00000463321.1	0.21504	881
ENST00000463330	ENST00000463330.5	0.12589	500
ENST00000463343	ENST00000463343.1	5.69535	983
ENST00000463371	ENST00000463371.1	0.13101	462
ENST00000463412	ENST00000463412.1	0.12892	915
ENST00000463413	ENST00000463413.1	0.28652	503
ENST00000463415	ENST00000463415.1	0.1815	271
ENST00000463421	ENST00000463421.1	0.72453	987
ENST00000463438	ENST00000463438.5	0.26347	751
ENST00000463450	ENST00000463450.1	0.24151	555
ENST00000463452	ENST00000463452.6	0.23557	931
ENST00000463463	ENST00000463463.5	0.12257	807
ENST00000463475	ENST00000463475.1	2.45028	385
ENST00000463492	ENST00000463492.1	1.79351	486
ENST00000463493	ENST00000463493.5	0.12487	781
ENST00000463511	ENST00000463511.1	0.56764	570
ENST00000463526	ENST00000463526.1	1.73445	397
ENST00000463527	ENST00000463527.5	0.12205	463
ENST00000463558	ENST00000463558.3	0.56993	550
ENST00000463595	ENST00000463595.3	0.24151	303
ENST00000463598	ENST00000463598.1	0.12076	991
ENST00000463604	ENST00000463604.1	0.12076	433
ENST00000463614	ENST00000463614.1	0.52851	627
ENST00000463619	ENST00000463619.2	1.95921	846
ENST00000463623	ENST00000463623.1	0.24151	510
ENST00000463663	ENST00000463663.6	0.13802	617
ENST00000463682	ENST00000463682.1	0.54992	688
ENST00000463684	ENST00000463684.1	1.6457	880
ENST00000463685	ENST00000463685.1	0.11366	661
ENST00000463698	ENST00000463698.5	1.10595	562
ENST00000463700	ENST00000463700.1	2.35336	939
ENST00000463725	ENST00000463725.5	0.1232	559
ENST00000463730	ENST00000463730.1	0.84529	568
ENST00000463747	ENST00000463747.1	0.12076	376
ENST00000463761	ENST00000463761.1	1.26073	874
ENST00000463762	ENST00000463762.1	0.36398	726
ENST00000463769	ENST00000463769.7	0.42465	531
ENST00000463774	ENST00000463774.1	0.12076	570
ENST00000463788	ENST00000463788.1	1.51261	739
ENST00000463805	ENST00000463805.5	0.12076	786
ENST00000463810	ENST00000463810.2	6.64156	888
ENST00000463813	ENST00000463813.1	4.54837	509
ENST00000463817	ENST00000463817.5	2.04964	853
ENST00000463821	ENST00000463821.3	1.32831	279
ENST00000463836	ENST00000463836.1	1.00176	506
ENST00000463841	ENST00000463841.1	0.85978	700
ENST00000463850	ENST00000463850.5	0.36227	834
ENST00000463851	ENST00000463851.6	0.13038	939
ENST00000463873	ENST00000463873.1	0.12076	448
ENST00000463878	ENST00000463878.1	0.96605	575
ENST00000463880	ENST00000463880.1	2.18375	641
ENST00000463890	ENST00000463890.5	0.13003	575
ENST00000463892	ENST00000463892.1	1.00451	543
ENST00000463915	ENST00000463915.5	0.02196	439
ENST00000463927	ENST00000463927.6	0.66564	670
ENST00000463931	ENST00000463931.1	0.53042	861
ENST00000463933	ENST00000463933.5	0.13863	382
ENST00000463947	ENST00000463947.5	0.23717	670
ENST00000463971	ENST00000463971.1	0.1219	573
ENST00000463996	ENST00000463996.1	0.12076	374
ENST00000463999	ENST00000463999.3	0.12076	297
ENST00000464004	ENST00000464004.2	0.85924	740
ENST00000464011	ENST00000464011.1	0.6546	546
ENST00000464016	ENST00000464016.3	0.12767	588
ENST00000464078	ENST00000464078.5	0.7338	508
ENST00000464085	ENST00000464085.5	2.05285	919
ENST00000464088	ENST00000464088.5	1.04351	874
ENST00000464105	ENST00000464105.1	0.36227	653
ENST00000464117	ENST00000464117.1	0.12076	914
ENST00000464140	ENST00000464140.1	0.13769	861
ENST00000464177	ENST00000464177.1	0.24151	761
ENST00000464190	ENST00000464190.6	5.92137	604
ENST00000464194	ENST00000464194.3	1.11007	543
ENST00000464225	ENST00000464225.5	0.15864	624
ENST00000464228	ENST00000464228.5	0.81458	861
ENST00000464229	ENST00000464229.5	0.40203	863
ENST00000464251	ENST00000464251.5	0.14517	959
ENST00000464261	ENST00000464261.5	0.50294	830
ENST00000464273	ENST00000464273.1	0.12711	577
ENST00000464277	ENST00000464277.2	0.14693	910
ENST00000464288	ENST00000464288.5	0.28176	653
ENST00000464305	ENST00000464305.1	0.12076	554
ENST00000464315	ENST00000464315.1	0.2411	544
ENST00000464320	ENST00000464320.5	0.18113	564
ENST00000464321	ENST00000464321.5	0.13355	822
ENST00000464363	ENST00000464363.5	0.12261	764
ENST00000464367	ENST00000464367.1	0.12179	639
ENST00000464369	ENST00000464369.1	2.59051	616
ENST00000464385	ENST00000464385.1	0.12869	472
ENST00000464393	ENST00000464393.1	2.6198	469
ENST00000464394	ENST00000464394.5	0.63763	689
ENST00000464402	ENST00000464402.5	0.12076	529
ENST00000464423	ENST00000464423.1	0.12485	585
ENST00000464432	ENST00000464432.5	0.25846	939
ENST00000464441	ENST00000464441.5	0.62868	699
ENST00000464461	ENST00000464461.1	0.12076	560
ENST00000464478	ENST00000464478.5	0.25766	698
ENST00000464482	ENST00000464482.1	0.12076	439
ENST00000464486	ENST00000464486.5	0.12076	374
ENST00000464503	ENST00000464503.1	0.13524	499
ENST00000464518	ENST00000464518.1	0.12076	792
ENST00000464523	ENST00000464523.1	0.12076	500
ENST00000464551	ENST00000464551.1	0.12176	354
ENST00000464552	ENST00000464552.1	0.13251	436
ENST00000464553	ENST00000464553.2	0.671	723
ENST00000464563	ENST00000464563.1	0.24151	479
ENST00000464603	ENST00000464603.1	0.34398	890
ENST00000464604	ENST00000464604.1	1.8951	664
ENST00000464605	ENST00000464605.1	0.85506	431
ENST00000464611	ENST00000464611.1	0.16396	715
ENST00000464629	ENST00000464629.5	0.04923	573
ENST00000464633	ENST00000464633.5	0.29541	717
ENST00000464678	ENST00000464678.5	0.13641	831
ENST00000464697	ENST00000464697.1	0.12244	734
ENST00000464699	ENST00000464699.5	0.18873	724
ENST00000464716	ENST00000464716.6	0.31581	554
ENST00000464722	ENST00000464722.1	0.48302	640
ENST00000464737	ENST00000464737.5	0.12076	495
ENST00000464748	ENST00000464748.1	0.00847	381
ENST00000464753	ENST00000464753.1	0.12221	296
ENST00000464758	ENST00000464758.1	0.06451	752
ENST00000464768	ENST00000464768.2	1.73805	964
ENST00000464774	ENST00000464774.6	0.55476	597
ENST00000464794	ENST00000464794.5	2.29436	447
ENST00000464802	ENST00000464802.1	0.48302	691
ENST00000464812	ENST00000464812.1	0.14334	811
ENST00000464824	ENST00000464824.2	0.39688	525
ENST00000464874	ENST00000464874.1	0.28467	410
ENST00000464909	ENST00000464909.2	0.12298	726
ENST00000464921	ENST00000464921.5	0.13275	702
ENST00000464923	ENST00000464923.1	0.12076	684
ENST00000464937	ENST00000464937.3	0.96605	286
ENST00000464954	ENST00000464954.1	0.26224	607
ENST00000464960	ENST00000464960.5	2.03483	986
