isoform_id	hmm_acc	hmm_name	clan	orf_aa_start	orf_aa_end	type	bit_score	E_value	significant	residue	domain_isotype	domain_isotype_simple	transcriptStart	transcriptEnd	pfamStarExon	pfamEndExon	pfamStartGenomic	pfamEndGenomic
ENST00000375604.6	PF13716.11	CRAL_TRIO_2	CL0512	59	193	Domain	51	2.2e-13	1	NA	Reference	Reference	372	776	3	6	113024661	113064399
ENST00000375604.6	PF00435.26	Spectrin	CL0743	319	424	Domain	36.2	8.3e-9	1	NA	Reference	Reference	1152	1469	9	11	113070138	113075159
ENST00000375604.6	PF00621.25	RhoGEF	No_Clan	603	777	Domain	137.5	6.6e-40	1	NA	Reference	Reference	2004	2528	16	21	113081217	113086213
ENST00000375604.6	PF22697.1	SOS1_NGEF_PH	CL0266	792	911	Domain	114.5	2.9e-33	1	NA	Insertion	Non-reference	2571	2930	22	24	113087241	113088377
ENST00000375608.7	PF13716.11	CRAL_TRIO_2	CL0512	91	225	Domain	51	2.2e-13	1	NA	Reference	Reference	329	733	4	7	113024661	113064399
ENST00000375608.7	PF00435.26	Spectrin	CL0743	351	456	Domain	36.2	8.3e-9	1	NA	Reference	Reference	1109	1426	10	12	113070138	113075159
ENST00000375608.7	PF00621.25	RhoGEF	No_Clan	635	809	Domain	137.5	6.6e-40	1	NA	Reference	Reference	1961	2485	17	22	113081217	113086213
ENST00000375608.7	PF22697.1	SOS1_NGEF_PH	CL0266	824	943	Domain	114.5	2.9e-33	1	NA	Insertion	Non-reference	2528	2887	23	25	113087241	113088377
ENST00000375702.5	PF16646.10	AXIN1_TNKS_BD	No_Clan	9	75	Disordered	93.5	1.1e-26	1	NA	Reference	Reference	134	334	1	1	65558596	65558396
ENST00000375702.5	PF00615.24	RGS	CL0272	81	199	Domain	102	3.2e-29	1	NA	Reference	Reference	350	706	1	1	65558380	65558024
ENST00000375702.5	PF08833.15	Axin_b-cat_bind	No_Clan	433	469	Motif	60	1.6e-16	1	NA	Reference	Reference	1406	1516	5	5	65537739	65537629
ENST00000375702.5	PF00778.22	DIX	CL0072	698	774	Family	93.6	6e-27	1	NA	Reference	Reference	2201	2431	8	9	65534030	65529991
ENST00000375708.4	PF07679.21	I-set	CL0159	62	152	Domain	68.3	5.6e-19	1	NA	Reference	Reference	449	721	3	3	91757551	91757279
ENST00000375708.4	PF01392.27	Fz	CL0644	174	293	Domain	50.1	4.2e-13	1	NA	Insertion	Non-reference	785	1144	5	6	91737493	91733180
ENST00000375708.4	PF00051.23	Kringle	CL0602	316	394	Domain	82.9	1.9e-23	1	NA	Reference	Reference	1211	1447	7	7	91731147	91730911
ENST00000375708.4	PF07714.22	PK_Tyr_Ser-Thr	CL0016	473	746	Domain	301.9	4e-90	1	NA	Reference	Reference	1682	2503	9	9	91725077	91724256
ENST00000375715.5	PF01392.27	Fz	CL0644	34	153	Domain	50.7	2.7e-13	1	NA	Insertion	Non-reference	697	1056	5	6	91737493	91733180
ENST00000375715.5	PF00051.23	Kringle	CL0602	176	254	Domain	83.4	1.3e-23	1	NA	Reference	Reference	1123	1359	7	7	91731147	91730911
ENST00000375715.5	PF07714.22	PK_Tyr_Ser-Thr	CL0016	333	606	Domain	302.7	2.2e-90	1	NA	Reference	Reference	1594	2415	9	9	91725077	91724256
ENST00000375735.7	PF08385.17	DHC_N1	No_Clan	180	674	Family	132.2	2.7e-38	1	NA	Truncation	Non-reference	687	2171	4	14	103115212	103133623
ENST00000375747.5	PF00017.29	SH2	CL0541	15	92	Domain	71.8	4.5e-20	1	NA	Reference	Reference	163	396	2	2	90843941	90844174
ENST00000375747.5	PF00017.29	SH2	CL0541	168	244	Domain	80.9	6.5e-23	1	NA	Reference	Reference	622	852	3	5	90845518	90864603
ENST00000375747.5	PF07714.22	PK_Tyr_Ser-Thr	CL0016	348	603	Domain	308.2	4.6e-92	1	NA	Reference	Reference	1162	1929	8	13	90874779	90895570
ENST00000375751.8	PF00017.29	SH2	CL0541	15	92	Domain	71.8	4.5e-20	1	NA	Reference	Reference	191	424	2	2	90843941	90844174
ENST00000375751.8	PF00017.29	SH2	CL0541	168	244	Domain	80.9	6.5e-23	1	NA	Reference	Reference	650	880	3	5	90845518	90864603
ENST00000375751.8	PF07714.22	PK_Tyr_Ser-Thr	CL0016	348	603	Domain	308.2	4.6e-92	1	NA	Reference	Reference	1190	1957	8	13	90874779	90895570
ENST00000375754.9	PF00017.29	SH2	CL0541	15	92	Domain	71.7	4.7e-20	1	NA	Reference	Reference	159	392	2	2	90843941	90844174
ENST00000375754.9	PF00017.29	SH2	CL0541	168	244	Domain	80.8	6.8e-23	1	NA	Reference	Reference	618	848	3	5	90845518	90864603
ENST00000375754.9	PF07714.22	PK_Tyr_Ser-Thr	CL0016	371	626	Domain	308.1	5e-92	1	NA	Reference	Reference	1227	1994	9	14	90874779	90895570
ENST00000375793.2	PF02759.24	RUN	No_Clan	44	157	Family	57.7	1.5e-15	1	NA	Complex	Non-reference	299	640	2	6	15716306	15719739
ENST00000375793.2	PF00169.34	PH	CL0266	752	853	Domain	44.5	2.1e-11	1	NA	Reference	Reference	2423	2728	14	16	15730637	15732042
ENST00000375799.8	PF02759.24	RUN	No_Clan	44	157	Family	57.7	1.5e-15	1	NA	Complex	Non-reference	369	710	2	6	15716306	15719739
ENST00000375799.8	PF00169.34	PH	CL0266	772	873	Domain	44.5	2.1e-11	1	NA	Reference	Reference	2553	2858	15	17	15730637	15732042
ENST00000375807.8	PF01248.31	Ribosomal_L7Ae	CL0101	657	759	Domain	69.2	2.2e-19	1	NA	Insertion	Non-reference	2046	2354	14	16	89350708	89358007
ENST00000375838.5	PF00226.36	DnaJ	CL0392	29	90	Domain	94	5.1e-27	1	NA	Reference	Reference	249	434	2	4	15529190	15536510
ENST00000375838.5	PF00085.25	Thioredoxin	CL0172	144	244	Domain	29.5	6.8e-7	1	NA	Complex	Non-reference	594	896	4	5	15536670	15544556
ENST00000375847.8	PF00226.36	DnaJ	CL0392	29	90	Domain	93.5	7.3e-27	1	NA	Reference	Reference	214	399	2	4	15529190	15536510
ENST00000375847.8	PF00085.25	Thioredoxin	CL0172	144	244	Domain	29	1e-6	1	NA	Complex	Non-reference	559	861	4	5	15536670	15544556
ENST00000375849.5	PF00226.36	DnaJ	CL0392	29	90	Domain	93.9	5.8e-27	1	NA	Reference	Reference	249	434	2	4	15529190	15536510
ENST00000375849.5	PF00085.25	Thioredoxin	CL0172	144	244	Domain	29.3	7.8e-7	1	NA	Complex	Non-reference	594	896	4	5	15536670	15544556
ENST00000375871.8	PF00069.30	Pkinase	CL0016	4	179	Domain	139.7	1.3e-40	1	NA	Complex	Non-reference	51	578	1	5	87974437	87969313
ENST00000375883.7	PF00069.30	Pkinase	CL0016	4	168	Domain	138.1	4.1e-40	1	NA	Truncation	Non-reference	317	811	1	5	87974437	87969916
ENST00000375921.6	PF03133.20	TTL	CL0179	38	195	Family	123	1.7000000000000001e-35	1	NA	Complex	Non-reference	592	1065	6	11	31908646	31933829
ENST00000375922.8	PF03133.20	TTL	CL0179	38	340	Family	286.6	2.4e-85	1	NA	Reference	Reference	388	1296	4	13	31908646	31938188
ENST00000375938.8	PF03133.20	TTL	CL0179	88	375	Family	228	1.6e-67	1	NA	Reference	Reference	515	1378	5	14	31908646	31939148
ENST00000376008.3	PF15345.11	TMEM51	No_Clan	7	240	Family	331.1	5.1e-99	1	NA	Reference	Reference	493	1194	3	4	15215106	15219701
ENST00000376019.5	PF20408.3	Abhydrolase_11	CL0028	31	178	Domain	83.9	1.4e-23	1	NA	Complex	Non-reference	928	1371	1	4	102769343	102766428
ENST00000376021.8	PF20408.3	Abhydrolase_11	CL0028	31	178	Domain	83.9	1.4e-23	1	NA	Complex	Non-reference	277	720	2	5	102769343	102766428
ENST00000376032.9	PF20408.3	Abhydrolase_11	CL0028	29	219	Domain	90	1.9e-25	1	NA	Reference	Reference	250	822	3	6	102769472	102766428
ENST00000376057.8	PF05808.16	Podoplanin	No_Clan	104	236	Family	192.5	4.2e-57	1	NA	Reference	Reference	354	752	2	6	13607187	13615908
ENST00000376105.4	PF00010.31	HLH	No_Clan	65	106	Domain	56.5	2.1e-15	1	NA	Truncation	Non-reference	298	423	1	1	31605580	31605705
ENST00000376112.4	PF00010.31	HLH	No_Clan	65	106	Domain	56.4	2.3e-15	1	NA	Truncation	Non-reference	292	417	1	1	31605580	31605705
ENST00000376131.9	PF00167.23	FGF	CL0066	76	202	Domain	140	4.4e-41	1	NA	Reference	Reference	596	976	2	4	101875279	101726628
ENST00000376137.9	PF07815.19	Abi_HHR	No_Clan	93	170	Family	126.7	3.6e-37	1	NA	Reference	Reference	501	734	2	5	26823146	26770313
ENST00000376137.9	PF00018.33	SH3_1	CL0010	366	411	Domain	58.6	4.1e-16	1	NA	Reference	Reference	1320	1457	10	10	26748743	26748606
ENST00000376138.7	PF07815.19	Abi_HHR	No_Clan	93	170	Family	126.5	4e-37	1	NA	Reference	Reference	444	677	2	5	26823146	26770313
ENST00000376138.7	PF00018.33	SH3_1	CL0010	396	441	Domain	58.5	4.5e-16	1	NA	Reference	Reference	1353	1490	10	10	26748743	26748606
ENST00000376139.6	PF07815.19	Abi_HHR	No_Clan	93	170	Family	122.3	8.5000000000000007e-36	1	NA	Reference	Reference	385	618	2	4	26823146	26770298
ENST00000376139.6	PF00018.33	SH3_1	CL0010	420	465	Domain	58.4	4.8e-16	1	NA	Reference	Reference	1366	1503	10	10	26748743	26748606
ENST00000376140.4	PF07815.19	Abi_HHR	No_Clan	93	170	Family	126.4	4.4e-37	1	NA	Reference	Reference	372	605	2	5	26823146	26770313
ENST00000376140.4	PF00018.33	SH3_1	CL0010	425	470	Domain	58.4	4.9e-16	1	NA	Reference	Reference	1368	1505	11	11	26748743	26748606
ENST00000376143.5	PF00167.23	FGF	CL0066	71	197	Domain	140.1	4.2e-41	1	NA	Reference	Reference	511	891	2	4	101875279	101726628
ENST00000376156.7	PF03155.20	Alg6_Alg8	CL0111	21	464	Family	547.8	3.1e-164	1	NA	Truncation	Non-reference	65	1396	1	13	78139528	78102906
ENST00000376160.5	PF07815.19	Abi_HHR	No_Clan	93	170	Family	122.3	8.5000000000000007e-36	1	NA	Reference	Reference	387	620	2	4	26823146	26770298
ENST00000376160.5	PF00018.33	SH3_1	CL0010	419	464	Domain	58.4	4.8e-16	1	NA	Reference	Reference	1365	1502	10	10	26748743	26748606
ENST00000376166.5	PF07815.19	Abi_HHR	No_Clan	93	170	Family	122.4	7.7e-36	1	NA	Reference	Reference	400	633	2	4	26823146	26770298
ENST00000376166.5	PF00018.33	SH3_1	CL0010	390	435	Domain	58.5	4.4e-16	1	NA	Reference	Reference	1291	1428	9	9	26748743	26748606
ENST00000376208.6	PF01462.23	LRRNT	No_Clan	31	60	Family	29.6	4.5e-7	1	NA	Reference	Reference	1029	1118	4	4	84670839	84670928
ENST00000376208.6	PF13855.11	LRR_8	CL0022	91	150	Repeat	40.6	1.9e-10	1	NA	Reference	Reference	1209	1388	5	8	84702217	84710658
ENST00000376208.6	PF16920.10	LRRCT_2	No_Clan	151	195	Motif	57.8	9.8e-16	1	NA	Reference	Reference	1389	1523	8	9	84710659	84723574
ENST00000376208.6	PF07679.21	I-set	CL0159	197	283	Domain	48.9	6.3e-13	1	NA	Reference	Reference	1527	1787	9	10	84723578	84724352
ENST00000376208.6	PF07679.21	I-set	CL0159	298	377	Domain	33.9	2.9e-8	1	NA	Complex	Non-reference	1830	2069	11	11	84727692	84727931
ENST00000376250.6	PF06094.17	GGACT	CL0278	4	139	Family	80.5	1.7e-22	1	NA	Complex	Non-reference	405	812	3	3	100532582	100532175
ENST00000376262.7	PF03982.18	DAGAT	CL0228	49	345	Family	493	2.7e-148	1	NA	Reference	Reference	404	1294	2	7	75790211	75800505
ENST00000376292.8	PF07707.20	BACK	CL0033	1	37	Domain	27.1	4.1e-6	1	NA	Truncation	Non-reference	223	333	1	1	75429969	75429859
ENST00000376292.8	PF01344.30	Kelch_1	CL0186	119	161	Repeat	28.7	8.5e-7	1	NA	Reference	Reference	577	705	2	3	75428493	75426562
ENST00000376292.8	PF01344.30	Kelch_1	CL0186	164	208	Repeat	43.3	2.2e-11	1	NA	Reference	Reference	712	846	3	4	75426555	75425483
ENST00000376292.8	PF01344.30	Kelch_1	CL0186	210	256	Repeat	29.8	3.8e-7	1	NA	Complex	Non-reference	850	990	4	5	75425479	75423827
ENST00000376292.8	PF01344.30	Kelch_1	CL0186	301	346	Repeat	23.7	3.1e-5	1	NA	Insertion	Non-reference	1123	1260	5	6	75423694	75422634
ENST00000376302.5	PF00069.30	Pkinase	CL0016	21	244	Domain	180	6.7e-53	1	NA	Complex	Non-reference	220	891	3	8	25952171	26021649
ENST00000376355.7	PF03328.19	HpcH_HpaI	CL0036	46	274	Family	161.1	2.9e-47	1	NA	Reference	Reference	163	849	2	7	99772897	99870957
ENST00000376384.9	PF00400.37	WD40	CL0186	65	103	Repeat	23.7	6e-5	1	NA	Complex	Non-reference	193	309	3	4	73891163	73899223
ENST00000376384.9	PF00400.37	WD40	CL0186	107	145	Repeat	31.3	2.4e-7	1	NA	Reference	Reference	319	435	4	5	73899233	73900374
ENST00000376384.9	PF00400.37	WD40	CL0186	149	187	Repeat	31.6	1.9e-7	1	NA	Reference	Reference	445	561	5	6	73900384	73909478
ENST00000376410.7	PF17820.6	PDZ_6	CL0466	103	155	Domain	45.5	5.6e-12	1	NA	Reference	Reference	764	922	5	7	24635065	24630026
ENST00000376419.5	PF01202.27	SKI	CL0023	13	185	Domain	33	7.3e-8	1	NA	Complex	Non-reference	66	584	1	5	83623208	83643771
ENST00000376496.4	PF00654.25	Voltage_CLC	No_Clan	139	569	Family	278.3	1.1e-82	1	NA	Insertion	Non-reference	418	1710	6	17	11822763	11834504
ENST00000376496.4	PF00571.33	CBS	No_Clan	601	643	Domain	18	0.0032	1	NA	Complex	Non-reference	1804	1932	18	18	11835974	11836102
ENST00000376496.4	PF00571.33	CBS	No_Clan	801	845	Domain	25.2	1.9e-5	1	NA	Complex	Non-reference	2404	2538	21	22	11838440	11838666
ENST00000376583.7	PF02219.22	MTHFR	CL0036	89	378	Domain	406.4	7.7e-122	1	NA	Reference	Reference	265	1134	2	6	11802975	11795118
ENST00000376583.7	PF21895.1	MTHFR_C	CL0774	385	685	Domain	636.9	5.8e-192	1	NA	Reference	Reference	1153	2055	6	12	11795099	11790719
ENST00000376585.6	PF02219.22	MTHFR	CL0036	89	378	Domain	406.4	7.7e-122	1	NA	Reference	Reference	1317	2186	3	7	11802975	11795118
ENST00000376585.6	PF21895.1	MTHFR_C	CL0774	385	685	Domain	636.9	5.8e-192	1	NA	Reference	Reference	2205	3107	7	13	11795099	11790719
ENST00000376590.9	PF02219.22	MTHFR	CL0036	48	337	Domain	406.6	6.7e-122	1	NA	Reference	Reference	232	1101	2	6	11802975	11795118
ENST00000376590.9	PF21895.1	MTHFR_C	CL0774	344	644	Domain	637.1	5e-192	1	NA	Reference	Reference	1120	2022	6	12	11795099	11790719
ENST00000376592.6	PF02219.22	MTHFR	CL0036	71	360	Domain	406.5	7.3e-122	1	NA	Reference	Reference	1592	2461	2	6	11802975	11795118
ENST00000376592.6	PF21895.1	MTHFR_C	CL0774	367	667	Domain	637	5.4e-192	1	NA	Reference	Reference	2480	3382	6	12	11795099	11790719
ENST00000376636.7	PF12624.12	Chorein_N	CL0760	3	117	Domain	126.9	4.2e-37	1	NA	Reference	Reference	267	611	1	5	77177711	77206045
ENST00000376636.7	PF16908.10	VPS13_ext_chorein	CL0760	139	371	Repeat	238.1	1.2e-70	1	NA	Reference	Reference	675	1373	6	13	77209452	77221308
ENST00000376636.7	PF16910.10	VPS13_mid_rpt	CL0760	569	793	Repeat	240.5	1.8e-71	1	NA	Reference	Reference	1965	2639	18	23	77238111	77260176
ENST00000376649.8	PF01416.25	PseudoU_synth_1	CL0649	236	341	Domain	51.2	1.8e-13	1	NA	Reference	Reference	1153	1470	5	5	131941453	131941770
ENST00000376673.8	PF00642.29	zf-CCCH	CL0537	15	40	Family	22	1.4e-4	1	NA	Truncation	Non-reference	855	932	2	2	97276278	97276355
ENST00000376673.8	PF22628.1	zf-CCCH_10	CL0537	48	86	Domain	74.6	3.7e-21	1	NA	Reference	Reference	954	1070	2	3	97276377	97334359
ENST00000376673.8	PF00642.29	zf-CCCH	CL0537	177	203	Family	21.2	2.5e-4	1	NA	Reference	Reference	1341	1421	4	5	97343205	97346872
ENST00000376673.8	PF22628.1	zf-CCCH_10	CL0537	213	251	Domain	78	3.1e-22	1	NA	Reference	Reference	1449	1565	5	5	97346900	97347016
ENST00000376693.3	PF00293.33	NUDIX	CL0261	29	160	Domain	40.5	3.1e-10	1	NA	Insertion	Non-reference	111	506	1	4	67629827	67628177
ENST00000376707.4	PF00046.34	Homeodomain	CL0123	165	210	Domain	49.1	4.3e-13	1	NA	Truncation	Non-reference	528	665	2	3	25079446	25078826
ENST00000376709.9	PF00046.34	Homeodomain	CL0123	165	221	Domain	83.4	8.8e-24	1	NA	Reference	Reference	538	708	2	4	25079446	25077830
ENST00000376712.4	PF18400.6	Thioredoxin_12	CL0172	45	226	Domain	202.6	6.1e-60	1	NA	Reference	Reference	214	759	1	6	96053180	95999290
ENST00000376714.7	PF18400.6	Thioredoxin_12	CL0172	45	226	Domain	202.7	5.9e-60	1	NA	Reference	Reference	303	848	1	6	96053180	95999290
ENST00000376717.6	PF12496.13	BNIP2	No_Clan	63	180	Family	144.3	3.6e-42	1	NA	Deletion	Non-reference	239	592	3	5	76652645	76638272
ENST00000376717.6	PF13716.11	CRAL_TRIO_2	CL0512	181	319	Domain	88.4	6.3e-25	1	NA	Reference	Reference	593	1009	5	9	76638271	76624478
ENST00000376718.8	PF02833.19	DHHA2	No_Clan	210	363	Family	33.2	6.6e-8	1	NA	Complex	Non-reference	779	1240	5	8	76826613	76711185
ENST00000376747.8	PF18400.6	Thioredoxin_12	CL0172	45	226	Domain	198.8	9.1e-59	1	NA	Reference	Reference	222	767	1	6	96053180	95999290
ENST00000376747.8	PF18401.6	Thioredoxin_13	CL0172	296	432	Domain	134.1	3.5e-39	1	NA	Reference	Reference	975	1385	8	12	95990018	95970151
ENST00000376747.8	PF18402.6	Thioredoxin_14	CL0172	437	686	Domain	207.1	5.2e-61	1	NA	Reference	Reference	1398	2147	12	18	95970138	95927256
ENST00000376747.8	PF18403.6	Thioredoxin_15	CL0172	710	933	Domain	190.9	3e-56	1	NA	Insertion	Non-reference	2217	2888	19	24	95927100	95894618
ENST00000376771.9	PF00566.24	RabGAP-TBC	CL0816	231	436	Family	121.2	5.9e-35	1	NA	Truncation	Non-reference	775	1392	5	6	48559332	48560216
ENST00000376811.5	PF13238.11	AAA_18	CL0023	11	153	Domain	60.8	2.1e-16	1	NA	Insertion	Non-reference	494	922	3	8	75078336	75069045
ENST00000376829.7	PF13815.11	Dzip-like_N	No_Clan	58	178	Family	142.3	7.3e-42	1	NA	Reference	Reference	1027	1389	5	5	95641720	95641358
ENST00000376838.5	PF02259.28	FAT	CL0020	1	113	Repeat	32.3	7.3e-8	1	NA	Complex	Non-reference	803	1141	1	3	11130756	11128942
ENST00000376838.5	PF08771.16	FRB_dom	No_Clan	220	318	Domain	150.6	1.4e-44	1	NA	Reference	Reference	1460	1756	6	7	11127797	11127022
ENST00000376838.5	PF00454.32	PI3_PI4_kinase	CL0016	386	636	Family	281	1.2e-83	1	NA	Reference	Reference	1958	2710	9	15	11124619	11114325
ENST00000376838.5	PF02260.25	FATC	No_Clan	723	754	Family	62.8	2.2e-17	1	NA	Reference	Reference	2969	3064	19	20	11108263	11107488
ENST00000376955.8	PF00887.24	ACBP	CL0632	13	92	Domain	100.1	6.7e-29	1	NA	Reference	Reference	334	573	2	4	45136181	45136758
ENST00000376970.6	PF02736.24	Myosin_N	CL0010	51	96	Domain	28.6	1.1e-6	1	NA	Reference	Reference	198	335	2	2	50210516	50210653
ENST00000376970.6	PF00063.26	Myosin_head	CL0023	107	788	Domain	943.4	7.8e-284	1	NA	Reference	Reference	366	2411	2	19	50210684	50261537
ENST00000376970.6	PF01576.24	Myosin_tail_1	No_Clan	865	1000	Coiled-coil	173.2	8.3e-51	1	NA	Truncation	Non-reference	2640	3047	21	23	50266898	50271498
ENST00000377026.4	PF14938.11	SNAP	CL0020	8	288	Repeat	372	2.3e-111	1	NA	Reference	Reference	108	950	1	11	23421381	23377409
ENST00000377039.2	PF02196.20	RBD	CL0072	20	89	Domain	80.2	9.5e-23	1	NA	Reference	Reference	147	356	2	4	47563025	47564863
ENST00000377039.2	PF00130.27	C1_1	CL0229	99	147	Domain	47.8	1.1e-12	1	NA	Reference	Reference	384	530	4	5	47564891	47565122
ENST00000377045.9	PF02196.20	RBD	CL0072	20	89	Domain	77.4	7.1e-22	1	NA	Reference	Reference	164	373	2	4	47563025	47564863
ENST00000377045.9	PF00130.27	C1_1	CL0229	99	147	Domain	45.4	6.5e-12	1	NA	Reference	Reference	401	547	4	5	47564891	47565122
ENST00000377045.9	PF07714.22	PK_Tyr_Ser-Thr	CL0016	310	567	Domain	200.9	2.6e-59	1	NA	Reference	Reference	1034	1807	10	16	47567284	47571337
ENST00000377059.7	PF13831.11	PHD_2	CL0229	36	72	Family	38.2	8.5e-10	1	NA	Reference	Reference	106	216	1	2	21534750	21538888
ENST00000377059.7	PF13832.11	zf-HC5HC2H_2	CL0229	80	197	Domain	97.9	4.5e-28	1	NA	Reference	Reference	238	591	2	6	21538910	21614912
ENST00000377069.8	PF13621.11	Cupin_8	CL0029	64	306	Domain	28.9	1.2e-6	1	NA	Complex	Non-reference	597	1325	3	9	121575848	121521021
ENST00000377069.8	PF17811.6	JHD	No_Clan	302	389	Domain	36.7	5.2e-9	1	NA	Complex	Non-reference	1311	1574	9	11	121521035	121509954
ENST00000377069.8	PF02008.25	zf-CXXC	No_Clan	574	620	Domain	55.7	4.4e-15	1	NA	Reference	Reference	2127	2267	13	13	121453266	121453126
ENST00000377069.8	PF16866.10	PHD_4	CL0229	625	692	Domain	93	9.6e-27	1	NA	Reference	Reference	2280	2483	14	15	121445412	121444471
ENST00000377071.9	PF13621.11	Cupin_8	CL0029	112	337	Domain	28.8	1.3e-6	1	NA	Complex	Non-reference	446	1123	3	9	121575797	121521021
ENST00000377071.9	PF17811.6	JHD	No_Clan	333	420	Domain	36.7	5.2e-9	1	NA	Complex	Non-reference	1109	1372	9	11	121521035	121509954
ENST00000377071.9	PF02008.25	zf-CXXC	No_Clan	605	651	Domain	55.7	4.4e-15	1	NA	Reference	Reference	1925	2065	13	13	121453266	121453126
ENST00000377071.9	PF16866.10	PHD_4	CL0229	656	723	Domain	93	9.6e-27	1	NA	Reference	Reference	2078	2281	14	15	121445412	121444471
ENST00000377072.8	PF13831.11	PHD_2	CL0229	36	72	Family	38.2	8.5e-10	1	NA	Reference	Reference	395	505	2	3	21534750	21538888
ENST00000377072.8	PF13832.11	zf-HC5HC2H_2	CL0229	80	197	Domain	97.9	4.5e-28	1	NA	Reference	Reference	527	880	3	7	21538910	21614912
ENST00000377086.5	PF00225.28	Kinesin	CL0023	11	354	Domain	390	9e-117	1	NA	Reference	Reference	233	1264	2	13	10232359	10278010
ENST00000377086.5	PF16183.10	Kinesin_assoc	No_Clan	358	555	Family	286	1.4e-85	1	NA	Insertion	Non-reference	1274	1867	13	18	10278020	10295160
ENST00000377086.5	PF00498.31	FHA	CL0357	556	627	Family	42.4	8.6e-11	1	NA	Reference	Reference	1868	2083	18	21	10295161	10296916
ENST00000377086.5	PF12423.13	KIF1B	No_Clan	845	892	Family	60.3	1.8e-16	1	NA	Reference	Reference	2735	2878	25	27	10324058	10326111
ENST00000377093.9	PF00225.28	Kinesin	CL0023	11	348	Domain	392.3	1.7e-117	1	NA	Reference	Reference	419	1432	2	12	10232359	10278010
ENST00000377093.9	PF16183.10	Kinesin_assoc	No_Clan	352	509	Family	266.5	1.3e-79	1	NA	Reference	Reference	1442	1915	12	16	10278020	10295160
ENST00000377093.9	PF00498.31	FHA	CL0357	510	581	Family	42.4	8.6e-11	1	NA	Reference	Reference	1916	2131	16	19	10295161	10296916
ENST00000377100.8	PF13831.11	PHD_2	CL0229	36	72	Family	41.4	8.5e-11	1	NA	Reference	Reference	395	505	2	3	21534750	21538888
ENST00000377105.5	PF18139.6	LSDAT_euk	CL0349	1	265	Family	401.4	2e-120	1	NA	Reference	Reference	356	1150	3	8	70862910	70761619
ENST00000377105.5	PF00520.36	Ion_trans	CL0030	727	983	Family	59.6	3.2e-16	1	NA	Insertion	Non-reference	2534	3304	19	24	70610638	70553010
ENST00000377110.9	PF18139.6	LSDAT_euk	CL0349	153	418	Family	403.3	5.4e-121	1	NA	Reference	Reference	701	1498	3	8	70862913	70761619
ENST00000377122.9	PF00880.23	Nebulin	No_Clan	35	62	Repeat	27.8	2.1e-6	1	NA	Reference	Reference	209	292	2	3	20897008	20889917
ENST00000377122.9	PF00880.23	Nebulin	No_Clan	213	240	Repeat	24.3	2.6e-5	1	NA	Insertion	Non-reference	743	826	7	8	20868711	20859791
ENST00000377122.9	PF00880.23	Nebulin	No_Clan	320	347	Repeat	35.1	1e-8	1	NA	Reference	Reference	1064	1147	10	11	20852595	20850470
ENST00000377122.9	PF00880.23	Nebulin	No_Clan	356	384	Repeat	29.8	4.7e-7	1	NA	Reference	Reference	1172	1258	11	12	20850445	20845333
ENST00000377122.9	PF00880.23	Nebulin	No_Clan	431	456	Repeat	23.1	6.2e-5	1	NA	Complex	Non-reference	1397	1474	13	14	20840786	20835594
ENST00000377122.9	PF00880.23	Nebulin	No_Clan	467	495	Repeat	28.7	1e-6	1	NA	Complex	Non-reference	1505	1591	14	15	20835563	20831548
ENST00000377122.9	PF00880.23	Nebulin	No_Clan	504	532	Repeat	29.1	8.1e-7	1	NA	Reference	Reference	1616	1702	15	16	20831523	20831271
ENST00000377122.9	PF00880.23	Nebulin	No_Clan	541	568	Repeat	29.9	4.6e-7	1	NA	Reference	Reference	1727	1810	16	17	20831246	20828602
ENST00000377122.9	PF00880.23	Nebulin	No_Clan	607	629	Repeat	30.7	2.4e-7	1	NA	Truncation	Non-reference	1925	1993	18	19	20826497	20823283
ENST00000377122.9	PF00880.23	Nebulin	No_Clan	638	663	Repeat	23.5	4.7e-5	1	NA	Complex	Non-reference	2018	2095	19	20	20823258	20819490
ENST00000377122.9	PF00880.23	Nebulin	No_Clan	669	694	Repeat	20.2	5.1e-4	1	NA	Complex	Non-reference	2111	2188	20	21	20819474	20817666
ENST00000377122.9	PF00880.23	Nebulin	No_Clan	700	722	Repeat	21.8	1.5e-4	1	NA	Truncation	Non-reference	2204	2272	21	22	20817650	20815700
ENST00000377122.9	PF00880.23	Nebulin	No_Clan	731	758	Repeat	32.5	6.7e-8	1	NA	Reference	Reference	2297	2380	22	23	20815675	20814011
ENST00000377122.9	PF00880.23	Nebulin	No_Clan	766	793	Repeat	35.6	7.4e-9	1	NA	Reference	Reference	2402	2485	23	24	20813989	20812908
