isoform_id	genes	logFC	logCPM	F	PValue	FDR	gene_id	gene_name	transcript_biotype	condition_1	condition_2
ENST00000534854	ENST00000534854.7	-1.1074480377762446	3.124419535853561	5.093034807743191	0.03580868607395037	0.12686557831273235	ENSG00000015153	YAF2	protein_coding	FT	RGC
ENST00000621575	ENST00000621575.1	1.9018765653977412	2.122513228080497	5.086774039187591	0.03591027065356984	0.1272039668450515	ENSG00000276672		lncRNA	FT	RGC
ENST00000359060	ENST00000359060.5	1.265162654485464	3.3362064082516327	5.086163531153893	0.03592019401558603	0.12721760683558947	ENSG00000160075	SSU72	protein_coding	FT	RGC
ENST00000323588	ENST00000323588.9	1.7687243422063115	2.036794516435857	5.083424575258906	0.03596475212280914	0.1273202918266371	ENSG00000164088	PPM1M	protein_coding	FT	RGC
ENST00000449103	ENST00000449103.5	1.945212754499852	1.8203990827937888	5.083260689134878	0.035967420260157444	0.1273202918266371	ENSG00000196576	PLXNB2	protein_coding	FT	RGC
ENST00000692258	ENST00000692258.1	1.7687243422063115	2.036794516435857	5.083424575258906	0.03596475212280914	0.1273202918266371	ENSG00000273247	RAB33B-AS1	lncRNA	FT	RGC
ENST00000308342	ENST00000308342.7	-1.037843708350151	3.3041633792007756	5.0802325358530735	0.03601676042515902	0.1274734100602562	ENSG00000172803	SNX32	protein_coding	FT	RGC
ENST00000025301	ENST00000025301.4	-0.5673499261618558	6.393458560225578	5.078490617383307	0.03604517777936607	0.12752017300010435	ENSG00000023516	AKAP11	protein_coding	FT	RGC
ENST00000320356	ENST00000320356.7	1.0142343684826673	3.859092744784683	5.0783033405381985	0.03604823449838264	0.12752017300010435	ENSG00000106462	EZH2	protein_coding	FT	RGC
ENST00000403433	ENST00000403433.5	-1.5918110302619546	2.154133340235558	5.078617583933672	0.036043105608186986	0.12752017300010435	ENSG00000160679	CHTOP	protein_coding	FT	RGC
ENST00000319481	ENST00000319481.8	0.9777162216651137	3.648344906474796	5.076698734336607	0.036074436846594615	0.12756318179974302	ENSG00000141447	OSBPL1A	protein_coding	FT	RGC
ENST00000337137	ENST00000337137.9	1.6406040057291578	2.213457619699587	5.076175152280454	0.03608299134200798	0.12756318179974302	ENSG00000054611	TBC1D22A	protein_coding	FT	RGC
ENST00000537503	ENST00000537503.2	-1.5074892628090955	2.243430089554077	5.076154093449462	0.036083335457947	0.12756318179974302	ENSG00000212127	TAS2R14	protein_coding	FT	RGC
ENST00000647468	ENST00000647468.2	-0.6573585787850836	5.103057558552913	5.076067566484971	0.036084749407860855	0.12756318179974302	ENSG00000122335	SERAC1	protein_coding	FT	RGC
ENST00000398333	ENST00000398333.7	-0.7668263752754486	4.651115196882147	5.075297298547156	0.03609733924665849	0.1275861582382738	ENSG00000250021	ARPIN-AP3S2	protein_coding	FT	RGC
ENST00000324684	ENST00000324684.8	0.5708438884808849	5.9517644364516995	5.074074580547368	0.036117334526268266	0.12759224974549646	ENSG00000161542	PRPSAP1	protein_coding	FT	RGC
ENST00000380345	ENST00000380345.7	1.5845229686652968	2.225359238348156	5.07425402338789	0.036114399284009065	0.12759224974549646	ENSG00000145685	LHFPL2	protein_coding	FT	RGC
ENST00000554988	ENST00000554988.1	1.5845229686652968	2.225359238348156	5.07425402338789	0.036114399284009065	0.12759224974549646	ENSG00000259001		lncRNA	FT	RGC
ENST00000554280	ENST00000554280.5	1.1472585412474137	3.0519870187288225	5.070549256568348	0.036175055172061675	0.12777461318487945	ENSG00000126214	KLC1	protein_coding	FT	RGC
ENST00000522706	ENST00000522706.5	-2.19295663349911	1.654348333085805	5.069970366700366	0.03618454344175923	0.12778658134885607	ENSG00000104714	ERICH1	protein_coding	FT	RGC
ENST00000375155	ENST00000375155.7	1.0892569170499349	3.303363540550573	5.068249700467738	0.036212762656284064	0.12786468310913446	ENSG00000040487	SLC66A1	protein_coding	FT	RGC
ENST00000360586	ENST00000360586.8	1.2330841730121556	3.002625184282686	5.06776535473588	0.0362207105196242	0.12787119391230323	ENSG00000198554	WDHD1	protein_coding	FT	RGC
ENST00000358395	ENST00000358395.11	-1.047421815500711	3.2573894507331342	5.067269548745377	0.03622884849414596	0.12787837356425674	ENSG00000101236	RNF24	protein_coding	FT	RGC
ENST00000345392	ENST00000345392.2	-0.7190389969460832	5.175137882969556	5.063833029478969	0.03628531141226048	0.12805609649182023	ENSG00000134086	VHL	protein_coding	FT	RGC
ENST00000348259	ENST00000348259.9	-0.8967326296078143	4.157692796703264	5.0629193717123835	0.03630033988201345	0.1280875560364325	ENSG00000162910	MRPL55	protein_coding	FT	RGC
ENST00000395693	ENST00000395693.8	-0.7753348374137524	4.400611543177895	5.0619971094513785	0.03631551706219004	0.1281195296288008	ENSG00000284194	SCO2	protein_coding	FT	RGC
ENST00000297504	ENST00000297504.10	1.8052944910903377	1.9613823555967698	5.060864265777263	0.03633416954387999	0.12816375109862635	ENSG00000197150	ABCB8	protein_coding	FT	RGC
ENST00000262646	ENST00000262646.12	-0.6345956310259768	5.453580774669182	5.058205599345508	0.03637798777772129	0.12829671144031704	ENSG00000104388	RAB2A	protein_coding	FT	RGC
ENST00000265564	ENST00000265564.8	0.5573984675546144	6.482585252234192	5.05748654148593	0.036389849094422125	0.12831694136997965	ENSG00000075914	EXOSC7	protein_coding	FT	RGC
ENST00000367474	ENST00000367474.2	1.563071788266188	2.6620319210765357	5.0567796993576986	0.0364015131911055	0.1283279579292805	ENSG00000203727	SAMD5	protein_coding	FT	RGC
ENST00000388995	ENST00000388995.11	1.8356299269642253	2.0798001378338613	5.056554831593679	0.03640522478274448	0.1283279579292805	ENSG00000188522	FAM83G	protein_coding	FT	RGC
ENST00000372876	ENST00000372876.2	-0.5691293861687701	5.919034424346054	5.052971978227755	0.036464420242201014	0.12847461065070365	ENSG00000124659	TBCC	protein_coding	FT	RGC
ENST00000398084	ENST00000398084.6	-0.9833463148366065	3.664110325082611	5.053642357483758	0.03645333600082	0.12847461065070365	ENSG00000149599	DUSP15	protein_coding	FT	RGC
ENST00000640055	ENST00000640055.1	1.4763831200588224	2.3007929515379604	5.052923210104896	0.036465226737748054	0.12847461065070365	ENSG00000139174	PRICKLE1	protein_coding	FT	RGC
ENST00000259400	ENST00000259400.11	0.7146645057762969	4.799410269689118	5.0486795576498285	0.03653548324326977	0.12868103650691573	ENSG00000136874	STX17	protein_coding	FT	RGC
ENST00000539354	ENST00000539354.6	-1.5707516910852466	2.1613845248271826	5.048642212056931	0.036536102207414906	0.12868103650691573	ENSG00000198040	ZNF84	protein_coding	FT	RGC
ENST00000397938	ENST00000397938.7	0.5705332329905621	6.35301108630724	5.046558381425077	0.03657065842391825	0.1287810931791332	ENSG00000182944	EWSR1	protein_coding	FT	RGC
ENST00000419035	ENST00000419035.1	-1.048717680064335	3.2531598349139594	5.042961806182354	0.03663038799079004	0.12896703617021046	ENSG00000234690	EPCAM-DT	lncRNA	FT	RGC
ENST00000565493	ENST00000565493.2	0.5688263619235947	9.459203973541998	5.042637811326578	0.036635774129978635	0.12896703617021046	ENSG00000260032	NORAD	lncRNA	FT	RGC
ENST00000691431	ENST00000691431.1	-0.8293632390584823	4.797825000608445	5.039906529065277	0.03668121519258238	0.12910530528719896	ENSG00000289145		lncRNA	FT	RGC
ENST00000316292	ENST00000316292.13	1.3766345481819617	2.5923502290310747	5.038923913677465	0.03669757889888452	0.12911020203452478	ENSG00000156508	EEF1A1	protein_coding	FT	RGC
ENST00000358056	ENST00000358056.8	-0.5438938206071698	6.4234300719156465	5.038342888717301	0.0367072587387288	0.12911020203452478	ENSG00000197045	GMFB	protein_coding	FT	RGC
ENST00000520361	ENST00000520361.5	1.746896547754167	1.9747346531260235	5.038408222678289	0.03670617013410175	0.12911020203452478	ENSG00000171530	TBCA	protein_coding	FT	RGC
ENST00000605057	ENST00000605057.6	1.746896547754167	1.9747346531260235	5.038408222678289	0.03670617013410175	0.12911020203452478	ENSG00000100813	ACIN1	protein_coding	FT	RGC
ENST00000229563	ENST00000229563.6	0.5419739203812938	8.136254789068856	5.03243173796702	0.03680590336428244	0.1294354321937809	ENSG00000111843	TMEM14C	protein_coding	FT	RGC
ENST00000271690	ENST00000271690.12	-0.9406667822041992	4.219875773589641	5.030830059323183	0.03683268388734474	0.12950787088888635	ENSG00000143420	ENSA	protein_coding	FT	RGC
ENST00000392020	ENST00000392020.8	1.4475981589128197	2.4098239378942825	5.029364038791023	0.03685721559517527	0.12957237951054315	ENSG00000085978	ATG16L1	protein_coding	FT	RGC
ENST00000216797	ENST00000216797.10	0.570282275605321	6.4400687881159335	5.01948659300474	0.03702298542184466	0.13011147820872734	ENSG00000100906	NFKBIA	protein_coding	FT	RGC
ENST00000458591	ENST00000458591.7	0.8812346540678417	4.154617588107431	5.019569828715881	0.03702158496680518	0.13011147820872734	ENSG00000092108	SCFD1	protein_coding	FT	RGC
ENST00000296754	ENST00000296754.7	1.2500499429568528	2.9412723110938357	5.018586401692241	0.03703813514467788	0.13012432135851826	ENSG00000164307	ERAP1	protein_coding	FT	RGC
ENST00000373563	ENST00000373563.9	-1.3203333855901092	2.618149554406381	5.018531289623185	0.037039062879414025	0.13012432135851826	ENSG00000204120	GIGYF2	protein_coding	FT	RGC
ENST00000259727	ENST00000259727.5	1.4836801027428865	2.303758421953652	5.017437071292503	0.03705748799052507	0.13014540082372333	ENSG00000137198	GMPR	protein_coding	FT	RGC
ENST00000553384	ENST00000553384.5	-1.1636422377162448	4.257693042365703	5.161899152918271	0.03705309353767008	0.13014540082372333	ENSG00000072042	RDH11	protein_coding	FT	RGC
ENST00000255608	ENST00000255608.9	0.5169811399680704	7.146074165471081	5.016461722458925	0.03707392029356577	0.13018128666274043	ENSG00000133243	BTBD2	protein_coding	FT	RGC
ENST00000394950	ENST00000394950.7	0.8741051708209454	4.126001988205248	5.013125361958724	0.03713019271447924	0.13033518886991047	ENSG00000103507	BCKDK	protein_coding	FT	RGC
ENST00000396049	ENST00000396049.5	0.5788017451188529	5.84956389130839	5.013362397178929	0.03712619157696383	0.13033518886991047	ENSG00000114978	MOB1A	protein_coding	FT	RGC
ENST00000447353	ENST00000447353.6	1.5821484418405543	2.3233771531611005	5.009097273995588	0.03719826159907185	0.13055225033321433	ENSG00000154479	CFAP210	protein_coding	FT	RGC
ENST00000367800	ENST00000367800.8	1.046168733288324	3.392147713096049	5.008096097509659	0.037215202057551085	0.1305898271195373	ENSG00000135541	AHI1	protein_coding	FT	RGC
ENST00000374518	ENST00000374518.6	-0.9133168649159735	3.9125707217902215	5.005513862138362	0.03725893542777354	0.1307213931127831	ENSG00000165733	BMS1	protein_coding	FT	RGC
ENST00000371538	ENST00000371538.5	-0.7744570489842406	4.57788679369492	5.004063673334981	0.037283521815113504	0.13078574991708186	ENSG00000162377	COA7	protein_coding	FT	RGC
ENST00000686765	ENST00000686765.1	-0.6260614395464732	5.501257964984334	5.002724438984806	0.03730624348275242	0.13084354507285792	ENSG00000291106	SNHG33	lncRNA	FT	RGC
ENST00000216733	ENST00000216733.8	1.0847254058469202	3.3010483166645423	5.000497745432888	0.03734405680604782	0.13091041600232525	ENSG00000100842	EFS	protein_coding	FT	RGC
ENST00000517371	ENST00000517371.5	-1.319310995927694	2.504226483550647	5.001159569759473	0.037332813268320345	0.13091041600232525	ENSG00000185728	YTHDF3	protein_coding	FT	RGC
ENST00000549338	ENST00000549338.5	0.5766143573536991	9.269890578599462	5.000501781565711	0.0373439882257072	0.13091041600232525	ENSG00000075415	SLC25A3	protein_coding	FT	RGC
ENST00000374807	ENST00000374807.9	1.751798820026979	2.287031274814145	4.999798432087975	0.037355941419601864	0.1309301684455813	ENSG00000001497	LAS1L	protein_coding	FT	RGC
ENST00000340811	ENST00000340811.9	1.32681786959553	3.160976517944014	4.998916512349247	0.03737093550758115	0.13096081096492432	ENSG00000057294	PKP2	protein_coding	FT	RGC
ENST00000367988	ENST00000367988.8	-2.149714407098623	1.6163508528554245	4.997629193446606	0.037392834341863516	0.1310046281861978	ENSG00000158882	TOMM40L	protein_coding	FT	RGC
ENST00000393021	ENST00000393021.7	-0.7967001747798551	4.480837128862093	4.997446334140386	0.03739594618136727	0.1310046281861978	ENSG00000108443	RPS6KB1	protein_coding	FT	RGC
ENST00000329099	ENST00000329099.4	0.8027753513765632	4.423906224039088	4.9964864483568485	0.03741228603500689	0.13103995655364645	ENSG00000183688	RFLNB	protein_coding	FT	RGC
ENST00000372829	ENST00000372829.8	-0.5230014325195678	7.07702780922402	4.994954039391176	0.0374383886197681	0.13110946225267836	ENSG00000126947	ARMCX1	protein_coding	FT	RGC
ENST00000310441	ENST00000310441.12	0.7065698828694486	5.566814337470842	4.994365347176074	0.037448421730765284	0.13111980959629405	ENSG00000172534	HCFC1	protein_coding	FT	RGC
ENST00000378119	ENST00000378119.9	-0.5857598698677643	6.878144430893006	4.994046255070016	0.037453861311958735	0.13111980959629405	ENSG00000112308	C6orf62	protein_coding	FT	RGC
ENST00000686025	ENST00000686025.1	-1.205848955021751	2.8286019918974055	4.988928526980665	0.03754122645557738	0.13140370142320643	ENSG00000009307	CSDE1	protein_coding	FT	RGC
ENST00000608372	ENST00000608372.6	-0.874482776409398	4.098612534043955	4.981056033845077	0.03767607146498219	0.13185366206480317	ENSG00000153130	SCOC	protein_coding	FT	RGC
ENST00000311922	ENST00000311922.4	-0.5221019628213296	6.8907678771019425	4.9805222885410085	0.03768523372010021	0.1318636982131918	ENSG00000173334	TRIB1	protein_coding	FT	RGC
ENST00000433866	ENST00000433866.7	-0.6941061509454555	4.888846724408723	4.980033831166121	0.037693620785815486	0.13187101901169815	ENSG00000230989	HSBP1	protein_coding	FT	RGC
ENST00000261558	ENST00000261558.8	-0.8056445485861551	4.268241011414006	4.978354733628425	0.03772246796243066	0.13194990505008514	ENSG00000053770	AP5M1	protein_coding	FT	RGC
ENST00000339195	ENST00000339195.10	1.4997335035707848	2.5209871667823616	4.976815322709067	0.03774893737412094	0.13202044892328205	ENSG00000182362	YBEY	protein_coding	FT	RGC
ENST00000389623	ENST00000389623.11	1.5537614194058396	2.4861358848544923	4.972568975785062	0.037822060837393714	0.1322541065736206	ENSG00000179954	SSC5D	protein_coding	FT	RGC
ENST00000421826	ENST00000421826.6	1.873424517489027	1.8297317269995979	4.970210731945035	0.037862740163617015	0.13235216814410358	ENSG00000112812	PRSS16	protein_coding	FT	RGC
ENST00000482817	ENST00000482817.1	1.873424517489027	1.8297317269995979	4.970210731945035	0.037862740163617015	0.13235216814410358	ENSG00000220848	RPS18P9	transcribed_processed_pseudogene	FT	RGC
ENST00000373699	ENST00000373699.6	-0.5683044491379573	6.092525177553533	4.969540859034955	0.03787430444167396	0.1323705044625672	ENSG00000137168	PPIL1	protein_coding	FT	RGC
ENST00000614624	ENST00000614624.4	1.0175324034076145	3.479556960449561	4.966428250622874	0.0379280913734765	0.13253637801217	ENSG00000178982	EIF3K	protein_coding	FT	RGC
ENST00000322054	ENST00000322054.10	-1.2178739866102393	3.1329145022723415	4.965399587526467	0.037945886128191886	0.1325543385858749	ENSG00000013016	EHD3	protein_coding	FT	RGC
ENST00000340258	ENST00000340258.10	-0.9153459866987759	3.9091558140630775	4.965649463819982	0.037941562666131794	0.1325543385858749	ENSG00000107551	RASSF4	protein_coding	FT	RGC
ENST00000366592	ENST00000366592.8	0.9223509805767501	3.9448296328743564	4.959926578931572	0.03804072313560269	0.13284132504879825	ENSG00000077585	GPR137B	protein_coding	FT	RGC
ENST00000499624	ENST00000499624.3	-0.568531631587014	6.339049218365243	4.960220109314269	0.03803562996258749	0.13284132504879825	ENSG00000244879	GABPB1-AS1	lncRNA	FT	RGC
ENST00000215574	ENST00000215574.9	0.5483692517354996	7.878150435968779	4.959094038277033	0.03805517313289503	0.132869636993503	ENSG00000099804	CDC34	protein_coding	FT	RGC
ENST00000375019	ENST00000375019.6	1.1548751691231658	2.9562605658942926	4.958497522291614	0.038065530407885934	0.13288365214377643	ENSG00000165138	ANKS6	protein_coding	FT	RGC
ENST00000622633	ENST00000622633.5	1.6381007930445664	2.212460696414013	4.95623978482656	0.038104760442450925	0.13299843827206004	ENSG00000189067	LITAF	protein_coding	FT	RGC
ENST00000308488	ENST00000308488.11	-0.6447272546178483	5.814970155439776	4.953116247866503	0.03815911034009012	0.13314517405521142	ENSG00000048649	RSF1	protein_coding	FT	RGC
ENST00000698535	ENST00000698535.1	1.4739505458583684	2.2998051029614945	4.953093160654649	0.038159512388538326	0.13314517405521142	ENSG00000168772	CXXC4	protein_coding	FT	RGC
ENST00000351986	ENST00000351986.10	0.7444383660842577	5.424973785948033	4.951941847557292	0.03817956785712238	0.13317079038276003	ENSG00000181163	NPM1	protein_coding	FT	RGC
ENST00000355624	ENST00000355624.8	-0.5338191279009702	6.406519464822445	4.951944672920001	0.03817951862561753	0.13317079038276003	ENSG00000107560	RAB11FIP2	protein_coding	FT	RGC
ENST00000563060	ENST00000563060.6	-0.618135313281121	6.246944435280781	4.951061056436433	0.03819491902794123	0.1332021572692427	ENSG00000149925	ALDOA	protein_coding	FT	RGC
ENST00000402711	ENST00000402711.6	1.3633926289408485	2.9023312532606202	4.94940694110723	0.03822376733434491	0.13328057621291473	ENSG00000143924	EML4	protein_coding	FT	RGC
ENST00000360864	ENST00000360864.9	-0.6584229183178272	5.969179397523097	4.947900352351146	0.038250064311735645	0.13335007443277583	ENSG00000101152	DNAJC5	protein_coding	FT	RGC
ENST00000333371	ENST00000333371.8	-0.7864714749921315	4.367153597073293	4.94649473862188	0.03827461737478709	0.13339687823553942	ENSG00000184056	VPS33B	protein_coding	FT	RGC
ENST00000370598	ENST00000370598.6	0.9585350381312175	4.151480881325099	4.946402747792354	0.038276224882993336	0.13339687823553942	ENSG00000135298	ADGRB3	protein_coding	FT	RGC
ENST00000642461	ENST00000642461.1	-1.017961106828332	3.3983712391553063	4.945451869376255	0.03829284566058632	0.13343260541311092	ENSG00000106443	PHF14	protein_coding	FT	RGC
ENST00000375360	ENST00000375360.7	1.9305144078037983	1.8150759989133192	4.9446077357876685	0.03830760748697404	0.13346184421164461	ENSG00000158079	PTPDC1	protein_coding	FT	RGC
ENST00000562220	ENST00000562220.2	-0.7393258911626391	4.606151694069806	4.942110836590001	0.0383513100610835	0.13359188468068478	ENSG00000250120	PCDHA10	protein_coding	FT	RGC
ENST00000367943	ENST00000367943.5	-1.2576019687669626	2.7369342511941444	4.93889522664973	0.03840767567056495	0.1337659846421721	ENSG00000081721	DUSP12	protein_coding	FT	RGC
ENST00000622429	ENST00000622429.1	-1.5202921686018465	2.5570787595593067	4.936663180616427	0.038446856083126264	0.1338801841897294	ENSG00000179361	ARID3B	protein_coding	FT	RGC
